item_id,dept_id,cat_id,total_units_sold,total_revenue,days_with_demand,revenue_share,cumulative_revenue_share,abc_class,demand_days,average_demand_interval,cv_squared,demand_pattern
HOUSEHOLD_2_034,HOUSEHOLD_2,HOUSEHOLD,173,1986.5,148,8.654158064370743e-05,0.9660991321795425,C,148,13.114864864864865,0.15322885477489454,Intermittent
HOBBIES_1_002,HOBBIES_1,HOBBIES,500,1985.0,408,8.647623336408721e-05,0.9661856084129066,C,408,4.757352941176471,0.23436642751842743,Intermittent
FOODS_3_204,FOODS_3,FOODS,796,1974.08,410,8.600050516845204e-05,0.9662716089180751,C,410,4.734146341463415,0.9214856765922238,Lumpy
HOBBIES_1_265,HOBBIES_1,HOBBIES,497,1973.0900000000001,383,8.59573759639027e-05,0.966357566294039,C,383,5.067885117493472,0.2612799851560191,Intermittent
HOBBIES_1_210,HOBBIES_1,HOBBIES,336,1971.8799999999999,226,8.590466249167572e-05,0.9664434709565307,C,226,8.58849557522124,0.378944318468128,Intermittent
HOBBIES_1_176,HOBBIES_1,HOBBIES,341,1971.15,275,8.587286014892722e-05,0.9665293438166797,C,275,7.058181818181819,0.1902671335363862,Intermittent
FOODS_2_226,FOODS_2,FOODS,258,1970.5800000000002,215,8.584802818267154e-05,0.9666151918448623,C,215,9.027906976744186,0.1635514018691587,Intermittent
HOUSEHOLD_1_206,HOUSEHOLD_1,HOUSEHOLD,408,1969.6200000000001,309,8.58062059237146e-05,0.966700998050786,C,309,6.281553398058253,0.21841156248595694,Intermittent
FOODS_2_229,FOODS_2,FOODS,912,1968.74,510,8.576786885300406e-05,0.9667867659196391,C,510,3.8058823529411763,0.3484296173040395,Intermittent
FOODS_3_237,FOODS_3,FOODS,1960,1960.0,689,8.53871120370836e-05,0.9668721530316762,C,689,2.8171262699564585,1.9973658232277245,Lumpy
FOODS_3_773,FOODS_3,FOODS,393,1957.14,283,8.52625165572744e-05,0.9669574155482334,C,283,6.858657243816254,0.22294526839840487,Intermittent
FOODS_2_090,FOODS_2,FOODS,218,1953.2800000000002,155,8.509435622438504e-05,0.9670425099044578,C,155,12.522580645161291,0.22779741090489333,Intermittent
FOODS_3_621,FOODS_3,FOODS,1300,1950.0,452,8.495146350628215e-05,0.9671274613679641,C,452,4.29424778761062,0.5235156168409456,Lumpy
HOUSEHOLD_2_156,HOUSEHOLD_2,HOUSEHOLD,276,1948.76,224,8.489744308846277e-05,0.9672123588110526,C,224,8.665178571428571,0.28925603487981094,Intermittent
FOODS_3_209,FOODS_3,FOODS,489,1946.22,325,8.47867883616392e-05,0.9672971455994143,C,325,5.972307692307692,0.32344283985363875,Intermittent
FOODS_3_626,FOODS_3,FOODS,488,1942.24,323,8.461340024638023e-05,0.9673817589996606,C,323,6.0092879256965945,0.29484423329232606,Intermittent
HOBBIES_1_368,HOBBIES_1,HOBBIES,460,1941.1999999999998,380,8.456809279917687e-05,0.9674663270924598,C,380,5.1078947368421055,0.1533335660952362,Intermittent
HOBBIES_2_018,HOBBIES_2,HOBBIES,576,1941.1200000000001,405,8.456460761093047e-05,0.9675508917000708,C,405,4.792592592592593,0.29222545057240074,Intermittent
HOBBIES_1_269,HOBBIES_1,HOBBIES,165,1938.95,112,8.447007187974656e-05,0.9676353617719505,C,112,17.330357142857142,0.3068350995623725,Intermittent
HOUSEHOLD_2_099,HOUSEHOLD_2,HOUSEHOLD,326,1936.44,288,8.43607240985154e-05,0.9677197224960491,C,288,6.739583333333333,0.10601755759738345,Intermittent
HOBBIES_1_352,HOBBIES_1,HOBBIES,746,1935.82,423,8.43337138896057e-05,0.9678040562099387,C,423,4.588652482269503,0.3294090087010185,Intermittent
HOUSEHOLD_2_360,HOUSEHOLD_2,HOUSEHOLD,242,1928.74,179,8.402527472979827e-05,0.9678880814846685,C,179,10.843575418994414,0.2668758043634581,Intermittent
FOODS_1_202,FOODS_1,FOODS,1967,1927.66,712,8.397822468847173e-05,0.967972059709357,C,712,2.726123595505618,0.5530077253047678,Lumpy
HOUSEHOLD_2_210,HOUSEHOLD_2,HOUSEHOLD,215,1924.48,182,8.383968845567686e-05,0.9680558993978127,C,182,10.664835164835164,0.1307127938351026,Intermittent
HOBBIES_1_333,HOBBIES_1,HOBBIES,388,1924.36,308,8.383446067330724e-05,0.968139733858486,C,308,6.3019480519480515,0.22007898044806382,Intermittent
HOUSEHOLD_2_021,HOUSEHOLD_2,HOUSEHOLD,433,1917.8,354,8.35486752371015e-05,0.968223282533723,C,354,5.483050847457627,0.1464970704154775,Intermittent
FOODS_3_170,FOODS_3,FOODS,968,1916.6399999999999,506,8.349814000752853e-05,0.9683067806737305,C,506,3.83596837944664,0.6623721463055394,Lumpy
HOUSEHOLD_2_188,HOUSEHOLD_2,HOUSEHOLD,264,1914.06,216,8.338574268658175e-05,0.9683901664164172,C,216,8.98611111111111,0.147376513549875,Intermittent
HOUSEHOLD_2_133,HOUSEHOLD_2,HOUSEHOLD,385,1913.4499999999998,327,8.335916812620286e-05,0.9684735255845434,C,327,5.935779816513762,0.1719679603322341,Intermittent
HOUSEHOLD_1_239,HOUSEHOLD_1,HOUSEHOLD,481,1909.5700000000002,346,8.31901364962519e-05,0.9685567157210396,C,346,5.609826589595376,0.24946213361652206,Intermittent
HOUSEHOLD_2_516,HOUSEHOLD_2,HOUSEHOLD,321,1906.74,287,8.30668479620351e-05,0.9686397825690016,C,287,6.7630662020905925,0.11172360408101512,Intermittent
FOODS_2_130,FOODS_2,FOODS,1222,1906.67,499,8.306379842231948e-05,0.9687228463674239,C,499,3.8897795591182365,0.39625806162335714,Intermittent
FOODS_1_191,FOODS_1,FOODS,356,1901.88,264,8.285512277606559e-05,0.9688057014902,C,264,7.3522727272727275,0.2717020693415924,Intermittent
FOODS_3_275,FOODS_3,FOODS,759,1901.4,320,8.283421164658712e-05,0.9688885357018465,C,320,6.065625,0.4651366103661876,Intermittent
FOODS_2_249,FOODS_2,FOODS,579,1893.99,278,8.251139608526324e-05,0.9689710470979318,C,278,6.982014388489208,0.37708911753629626,Intermittent
FOODS_3_085,FOODS_3,FOODS,635,1892.3,379,8.243777148355781e-05,0.9690534848694153,C,379,5.121372031662269,0.37232841957747465,Intermittent
FOODS_3_575,FOODS_3,FOODS,288,1891.82,194,8.241686035407933e-05,0.9691359017297694,C,194,10.005154639175258,0.23146898787820638,Intermittent
HOUSEHOLD_1_216,HOUSEHOLD_1,HOUSEHOLD,158,1891.2600000000002,135,8.239246403635446e-05,0.9692182941938058,C,135,14.377777777777778,0.1366475186955783,Intermittent
FOODS_3_544,FOODS_3,FOODS,637,1888.82,397,8.22861657948389e-05,0.9693005803596006,C,397,4.889168765743073,0.3383101785209878,Intermittent
HOBBIES_2_072,HOBBIES_2,HOBBIES,260,1883.7,212,8.206311374706856e-05,0.9693826434733477,C,212,9.15566037735849,0.1863226674892734,Intermittent
HOBBIES_2_022,HOBBIES_2,HOBBIES,379,1883.6299999999999,323,8.206006420735295e-05,0.969464703537555,C,323,6.0092879256965945,0.13599514247930297,Intermittent
HOUSEHOLD_1_504,HOUSEHOLD_1,HOUSEHOLD,607,1882.3999999999999,425,8.200647943806436e-05,0.969546710016993,C,425,4.567058823529412,0.39086782292953964,Intermittent
HOUSEHOLD_1_470,HOUSEHOLD_1,HOUSEHOLD,631,1880.3799999999999,362,8.191847843484247e-05,0.9696286284954279,C,362,5.361878453038674,0.4495655618812761,Intermittent
HOBBIES_1_326,HOBBIES_1,HOBBIES,953,1877.6299999999999,648,8.179867508887207e-05,0.9697104271705167,C,648,2.9953703703703702,0.29973177009929236,Intermittent
HOUSEHOLD_2_116,HOUSEHOLD_2,HOUSEHOLD,332,1876.29,270,8.174029818574469e-05,0.9697921674687024,C,270,7.188888888888889,0.2108622603460828,Intermittent
HOBBIES_1_399,HOBBIES_1,HOBBIES,953,1876.18,675,8.173550605190588e-05,0.9698739029747544,C,675,2.8755555555555556,0.28991794078901795,Intermittent
HOUSEHOLD_2_339,HOUSEHOLD_2,HOUSEHOLD,272,1875.29,226,8.169673333266454e-05,0.9699555997080871,C,226,8.58849557522124,0.25355488273740867,Intermittent
FOODS_2_089,FOODS_2,FOODS,475,1874.12,303,8.164576245456077e-05,0.9700372454705416,C,303,6.405940594059406,0.22954427546733677,Intermittent
FOODS_1_078,FOODS_1,FOODS,557,1869.88,336,8.146104747750096e-05,0.9701187065180191,C,336,5.776785714285714,0.3949979705756808,Intermittent
FOODS_3_479,FOODS_3,FOODS,1869,1869.0,835,8.142271040679044e-05,0.9702001292284259,C,835,2.3245508982035927,0.6010826827426194,Lumpy
HOUSEHOLD_2_481,HOUSEHOLD_2,HOUSEHOLD,234,1864.98,198,8.124757969740826e-05,0.9702813768081233,C,198,9.803030303030303,0.12885591565794594,Intermittent
HOUSEHOLD_1_269,HOUSEHOLD_1,HOUSEHOLD,627,1861.04,465,8.107593417627248e-05,0.9703624527422996,C,465,4.174193548387096,0.2958217255352082,Intermittent
HOUSEHOLD_2_169,HOUSEHOLD_2,HOUSEHOLD,318,1857.12,243,8.090515995219831e-05,0.9704433579022518,C,243,7.987654320987654,0.2795412620002412,Intermittent
HOBBIES_1_412,HOBBIES_1,HOBBIES,907,1856.26,531,8.086769417854938e-05,0.9705242255964304,C,531,3.6553672316384183,0.34776286096660997,Intermittent
HOUSEHOLD_2_266,HOUSEHOLD_2,HOUSEHOLD,624,1853.2800000000002,350,8.073787091637057e-05,0.9706049634673467,C,350,5.545714285714285,0.7765963120892038,Lumpy
FOODS_3_529,FOODS_3,FOODS,465,1850.7,289,8.062547359542379e-05,0.9706855889409421,C,289,6.716262975778546,0.3363981385131228,Intermittent
HOUSEHOLD_2_080,HOUSEHOLD_2,HOUSEHOLD,206,1849.88,155,8.058975041589806e-05,0.9707661786913581,C,155,12.522580645161291,0.21403047889992935,Intermittent
FOODS_1_107,FOODS_1,FOODS,339,1845.8700000000001,206,8.041505535504669e-05,0.9708465937467131,C,206,9.422330097087379,0.4451522053007361,Intermittent
HOUSEHOLD_1_435,HOUSEHOLD_1,HOUSEHOLD,232,1842.06,190,8.024907326481133e-05,0.9709268428199779,C,190,10.215789473684211,0.158682973784044,Intermittent
FOODS_3_137,FOODS_3,FOODS,735,1841.28,427,8.021509267940882e-05,0.9710070579126573,C,427,4.5456674473067915,0.36114379398081636,Intermittent
HOBBIES_1_063,HOBBIES_1,HOBBIES,346,1840.87,305,8.019723108964596e-05,0.9710872551437469,C,305,6.363934426229508,0.14694508362774356,Intermittent
FOODS_3_412,FOODS_3,FOODS,9126,1838.25,1188,8.008309117457599e-05,0.9711673382349215,C,1188,1.6338383838383839,1.0824390498151018,Lumpy
HOBBIES_2_117,HOBBIES_2,HOBBIES,652,1832.29,413,7.982344465021832e-05,0.9712471616795717,C,413,4.699757869249395,0.3610118752893636,Intermittent
HOUSEHOLD_2_471,HOUSEHOLD_2,HOUSEHOLD,584,1831.1100000000001,446,7.977203812358375e-05,0.9713269337176953,C,446,4.352017937219731,0.2585902133966995,Intermittent
HOUSEHOLD_2_098,HOUSEHOLD_2,HOUSEHOLD,553,1818.1100000000001,412,7.920569503354188e-05,0.9714061394127288,C,412,4.711165048543689,0.3386373691786165,Intermittent
HOUSEHOLD_2_020,HOUSEHOLD_2,HOUSEHOLD,214,1812.5800000000002,171,7.896478139600867e-05,0.9714851041941248,C,171,11.350877192982455,0.18849861020484707,Intermittent
FOODS_3_008,FOODS_3,FOODS,2374,1811.76,425,7.892905821648295e-05,0.9715640332523413,C,425,4.567058823529412,1.2129629825539363,Lumpy
HOUSEHOLD_2_085,HOUSEHOLD_2,HOUSEHOLD,228,1810.3200000000002,196,7.886632482804754e-05,0.9716428995771693,C,196,9.903061224489797,0.1621074729107971,Intermittent
HOUSEHOLD_2_061,HOUSEHOLD_2,HOUSEHOLD,608,1805.76,359,7.866766909800209e-05,0.9717215672462673,C,359,5.406685236768802,0.5300700518375016,Lumpy
FOODS_2_366,FOODS_2,FOODS,659,1803.87,435,7.85853315256806e-05,0.9718001525777931,C,435,4.462068965517242,0.25967806293143453,Intermittent
FOODS_3_397,FOODS_3,FOODS,907,1798.36,661,7.8345289185209e-05,0.9718784978669782,C,661,2.9364599092284416,0.2530422139240724,Intermittent
HOUSEHOLD_1_144,HOUSEHOLD_1,HOUSEHOLD,628,1797.5800000000002,398,7.83113085998065e-05,0.971956809175578,C,398,4.876884422110553,0.33293925300641636,Intermittent
HOBBIES_2_088,HOBBIES_2,HOBBIES,651,1797.17,453,7.829344701004365e-05,0.9720351026225881,C,453,4.28476821192053,0.29722929109761465,Intermittent
FOODS_3_152,FOODS_3,FOODS,728,1795.26,291,7.821023814066056e-05,0.9721133128607288,C,291,6.670103092783505,0.4764478381130054,Intermittent
FOODS_2_148,FOODS_2,FOODS,630,1790.46,380,7.800112684587587e-05,0.9721913139875746,C,380,5.1078947368421055,0.3144076354278644,Intermittent
HOBBIES_1_315,HOBBIES_1,HOBBIES,434,1786.78,338,7.784080818654094e-05,0.9722691547957611,C,338,5.742603550295858,0.30008722040522706,Intermittent
FOODS_3_340,FOODS_3,FOODS,583,1782.8999999999999,360,7.767177655658997e-05,0.9723468265723177,C,360,5.391666666666667,0.3131807302877375,Intermittent
FOODS_3_188,FOODS_3,FOODS,900,1782.0,546,7.763256818881785e-05,0.9724244591405066,C,546,3.5549450549450547,0.3190732721712541,Intermittent
FOODS_3_421,FOODS_3,FOODS,717,1778.16,315,7.746527915299009e-05,0.9725019244196595,C,315,6.161904761904762,0.8341110060585439,Lumpy
HOUSEHOLD_1_108,HOUSEHOLD_1,HOUSEHOLD,366,1771.24,319,7.716381036967549e-05,0.9725790882300293,C,319,6.084639498432602,0.14828951626094813,Intermittent
FOODS_1_121,FOODS_1,FOODS,1424,1765.98,695,7.693465924247393e-05,0.9726560228892718,C,695,2.7928057553956833,0.5932237224867724,Lumpy
HOBBIES_2_076,HOBBIES_2,HOBBIES,634,1765.56,373,7.691636200418026e-05,0.9727329392512759,C,373,5.2037533512064345,0.5530355753911761,Lumpy
HOUSEHOLD_1_432,HOUSEHOLD_1,HOUSEHOLD,446,1764.89,273,7.688717355261657e-05,0.9728098264248285,C,273,7.1098901098901095,0.5418609673252558,Lumpy
HOBBIES_1_408,HOBBIES_1,HOBBIES,2945,1763.97,568,7.684709388778283e-05,0.9728866735187163,C,568,3.4172535211267605,1.5129767598717387,Lumpy
FOODS_3_375,FOODS_3,FOODS,958,1762.44,461,7.678043966257022e-05,0.9729634539583788,C,461,4.210412147505423,0.49896416015256706,Lumpy
HOUSEHOLD_1_317,HOUSEHOLD_1,HOUSEHOLD,897,1758.12,391,7.659223949726398e-05,0.9730400461978761,C,391,4.964194373401535,0.4945902661878996,Lumpy
FOODS_2_272,FOODS_2,FOODS,857,1756.36,417,7.651556535584293e-05,0.9731165617632319,C,417,4.654676258992806,0.4972732371216643,Lumpy
FOODS_2_200,FOODS_2,FOODS,441,1752.25,282,7.633651380968354e-05,0.9731928982770416,C,282,6.882978723404255,0.333745544602231,Intermittent
HOUSEHOLD_2_113,HOUSEHOLD_2,HOUSEHOLD,930,1748.3999999999999,640,7.616878912532497e-05,0.9732690670661669,C,640,3.0328125,0.27169287484002674,Intermittent
HOBBIES_1_221,HOBBIES_1,HOBBIES,595,1747.72,473,7.613916502523048e-05,0.9733452062311921,C,473,4.103594080338266,0.23903653984026293,Intermittent
HOBBIES_2_070,HOBBIES_2,HOBBIES,175,1744.7500000000002,130,7.600977741158247e-05,0.9734212160086038,C,130,14.930769230769231,0.2627558930548964,Intermittent
FOODS_1_010,FOODS_1,FOODS,324,1742.35,231,7.59052217641901e-05,0.9734971212303679,C,231,8.402597402597403,0.44987848154112237,Intermittent
HOBBIES_1_263,HOBBIES_1,HOBBIES,350,1739.5,274,7.578106193291169e-05,0.9735729022923009,C,274,7.083941605839416,0.24900674291694702,Intermittent
HOUSEHOLD_2_280,HOUSEHOLD_2,HOUSEHOLD,291,1737.27,224,7.568391231054297e-05,0.9736485862046114,C,224,8.665178571428571,0.2151170022786121,Intermittent
FOODS_2_160,FOODS_2,FOODS,608,1732.32,403,7.546826628779626e-05,0.9737240544708992,C,403,4.816377171215881,0.3067959495932731,Intermittent
FOODS_3_416,FOODS_3,FOODS,651,1731.9,457,7.54499690495026e-05,0.9737995044399487,C,457,4.2472647702407,0.2568237608374369,Intermittent
HOUSEHOLD_2_441,HOUSEHOLD_2,HOUSEHOLD,350,1729.0000000000002,293,7.532363097557018e-05,0.9738748280709243,C,293,6.624573378839591,0.1389886497064579,Intermittent
FOODS_3_777,FOODS_3,FOODS,580,1728.3999999999999,277,7.529749206372208e-05,0.973950125562988,C,277,7.007220216606498,0.7929876225680259,Lumpy
FOODS_3_084,FOODS_3,FOODS,877,1727.86,372,7.527396704305881e-05,0.9740253995300311,C,372,5.217741935483871,0.597212909920273,Lumpy
HOBBIES_1_168,HOBBIES_1,HOBBIES,357,1724.31,269,7.511931181462429e-05,0.9741005188418457,C,269,7.215613382899628,0.2440791358978475,Intermittent
HOUSEHOLD_2_089,HOUSEHOLD_2,HOUSEHOLD,555,1723.47,449,7.508271733803698e-05,0.9741756015591837,C,449,4.32293986636971,0.176736451702668,Intermittent
HOBBIES_2_120,HOBBIES_2,HOBBIES,712,1722.64,477,7.504655850998046e-05,0.9742506481176937,C,477,4.069182389937107,0.334944235632013,Intermittent
HOUSEHOLD_2_338,HOUSEHOLD_2,HOUSEHOLD,348,1712.16,272,7.458999884970054e-05,0.9743252381165434,C,272,7.136029411764706,0.18206717144460374,Intermittent
FOODS_3_061,FOODS_3,FOODS,575,1710.6,379,7.452203767889551e-05,0.9743997601542222,C,379,5.121372031662269,0.3041613266520636,Intermittent
FOODS_1_029,FOODS_1,FOODS,426,1708.58,326,7.443403667567362e-05,0.9744741941908979,C,326,5.95398773006135,0.21861677831525078,Intermittent
HOUSEHOLD_2_386,HOUSEHOLD_2,HOUSEHOLD,430,1707.1000000000001,295,7.436956069311502e-05,0.9745485637515909,C,295,6.579661016949153,0.22927911023792957,Intermittent
HOUSEHOLD_2_304,HOUSEHOLD_2,HOUSEHOLD,283,1705.2600000000002,238,7.428940136344756e-05,0.9746228531529544,C,238,8.155462184873949,0.14471021242032786,Intermittent
HOUSEHOLD_2_451,HOUSEHOLD_2,HOUSEHOLD,498,1703.16,374,7.419791517197924e-05,0.9746970510681263,C,374,5.189839572192513,0.24327558843749506,Intermittent
HOUSEHOLD_2_382,HOUSEHOLD_2,HOUSEHOLD,489,1701.72,308,7.413518178354383e-05,0.9747711862499099,C,308,6.3019480519480515,0.2670209065239987,Intermittent
FOODS_2_328,FOODS_2,FOODS,385,1701.7,235,7.413431048648223e-05,0.9748453205603964,C,235,8.259574468085106,0.5226490681036138,Lumpy
FOODS_1_211,FOODS_1,FOODS,313,1700.8600000000001,204,7.409771600989491e-05,0.9749194182764063,C,204,9.514705882352942,0.36987853853639335,Intermittent
HOUSEHOLD_1_200,HOUSEHOLD_1,HOUSEHOLD,850,1698.0,568,7.397312053008569e-05,0.9749933913969363,C,568,3.4172535211267605,0.3622654729865801,Intermittent
FOODS_3_438,FOODS_3,FOODS,1694,1694.0,693,7.379886111776511e-05,0.9750671902580541,C,693,2.8008658008658007,0.5603771556871925,Lumpy
HOUSEHOLD_2_137,HOUSEHOLD_2,HOUSEHOLD,575,1690.5,415,7.364638413198461e-05,0.9751408366421861,C,415,4.67710843373494,0.24700729660374604,Intermittent
HOBBIES_1_255,HOBBIES_1,HOBBIES,897,1686.36,383,7.346602564023281e-05,0.9752143026678263,C,383,5.067885117493472,0.5794781959035364,Lumpy
HOUSEHOLD_1_015,HOUSEHOLD_1,HOUSEHOLD,317,1685.91,235,7.344642145634674e-05,0.9752877490892826,C,235,8.259574468085106,0.2897821107774436,Intermittent
FOODS_3_827,FOODS_3,FOODS,1684,1684.0,373,7.336321258696367e-05,0.9753611123018696,C,373,5.2037533512064345,0.5870358489318931,Lumpy
FOODS_3_210,FOODS_3,FOODS,826,1683.68,535,7.334927183397802e-05,0.9754344615737036,C,535,3.62803738317757,0.3635150353664249,Intermittent
FOODS_3_743,FOODS_3,FOODS,564,1680.72,261,7.322031986886079e-05,0.9755076818935725,C,261,7.436781609195402,0.4309744663439775,Intermittent
FOODS_3_710,FOODS_3,FOODS,564,1680.72,365,7.322031986886079e-05,0.9755809022134414,C,365,5.317808219178082,0.3204481327359324,Intermittent
FOODS_3_564,FOODS_3,FOODS,926,1677.24,384,7.306871418014189e-05,0.9756539709276215,C,384,5.0546875,0.718836643489489,Lumpy
FOODS_1_122,FOODS_1,FOODS,846,1675.08,352,7.297461409748877e-05,0.975726945541719,C,352,5.514204545454546,0.6237785924700845,Lumpy
HOBBIES_1_145,HOBBIES_1,HOBBIES,1314,1674.96,446,7.296938631511916e-05,0.9757999149280341,C,446,4.352017937219731,1.25788176676321,Lumpy
FOODS_3_442,FOODS_3,FOODS,672,1666.56,370,7.260344154924593e-05,0.9758725183695833,C,370,5.245945945945946,0.5451063386059024,Lumpy
FOODS_3_427,FOODS_3,FOODS,672,1666.56,351,7.260344154924593e-05,0.9759451218111326,C,351,5.52991452991453,0.5685841836734694,Lumpy
HOBBIES_1_006,HOBBIES_1,HOBBIES,1672,1663.8799999999999,665,7.248668774299115e-05,0.9760176084988755,C,665,2.918796992481203,0.48268811298914693,Intermittent
HOBBIES_2_083,HOBBIES_2,HOBBIES,607,1659.6,334,7.230023017180814e-05,0.9760899087290473,C,334,5.811377245508982,0.7090674725706979,Lumpy
HOUSEHOLD_2_016,HOUSEHOLD_2,HOUSEHOLD,919,1658.63,605,7.22579722643204e-05,0.9761621667013116,C,605,3.2082644628099173,0.2977993520219931,Intermittent
FOODS_3_270,FOODS_3,FOODS,556,1656.8799999999999,303,7.218173377143014e-05,0.976234348435083,C,303,6.405940594059406,0.4049127651997224,Intermittent
HOUSEHOLD_2_340,HOUSEHOLD_2,HOUSEHOLD,332,1656.28,221,7.215559485958205e-05,0.9763065040299427,C,221,8.782805429864254,0.6712037635756609,Lumpy
FOODS_3_719,FOODS_3,FOODS,683,1653.48,386,7.203361327095765e-05,0.9763785376432136,C,386,5.028497409326425,0.4185195998413457,Intermittent
HOUSEHOLD_2_254,HOUSEHOLD_2,HOUSEHOLD,375,1652.6000000000001,316,7.199527620024713e-05,0.9764505329194139,C,316,6.1424050632911396,0.1577614673721341,Intermittent
FOODS_2_290,FOODS_2,FOODS,611,1652.51,295,7.19913553634699e-05,0.9765225242747774,C,295,6.579661016949153,0.5181592460406903,Lumpy
HOUSEHOLD_1_189,HOUSEHOLD_1,HOUSEHOLD,302,1649.16,214,7.184541310565143e-05,0.976594369687883,C,214,9.070093457943925,0.36259961417555786,Intermittent
HOBBIES_1_061,HOBBIES_1,HOBBIES,586,1640.04,452,7.14481016455605e-05,0.9766658177895287,C,452,4.29424778761062,0.27211362889293156,Intermittent
FOODS_2_136,FOODS_2,FOODS,559,1639.12,362,7.140802198072676e-05,0.9767372258115093,C,362,5.361878453038674,0.26462224526519906,Intermittent
HOBBIES_1_250,HOBBIES_1,HOBBIES,335,1634.8,270,7.121982181542055e-05,0.9768084456333248,C,270,7.188888888888889,0.1867911731361502,Intermittent
FOODS_3_487,FOODS_3,FOODS,969,1627.92,460,7.092009562622915e-05,0.9768793657289511,C,460,4.219565217391304,0.4181990904473958,Intermittent
FOODS_2_187,FOODS_2,FOODS,318,1623.48,232,7.072666767855331e-05,0.9769500923966297,C,232,8.366379310344827,0.24451742500870297,Intermittent
FOODS_1_189,FOODS_1,FOODS,693,1619.51,368,7.055371521182513e-05,0.9770206461118415,C,368,5.274456521739131,1.1417598465028789,Lumpy
FOODS_3_380,FOODS_3,FOODS,813,1619.34,602,7.05463091868015e-05,0.9770911924210283,C,602,3.2242524916943522,0.32390722652245646,Intermittent
FOODS_2_296,FOODS_2,FOODS,523,1618.14,372,7.049403136310534e-05,0.9771616864523913,C,372,5.217741935483871,0.23142396023999376,Intermittent
FOODS_3_736,FOODS_3,FOODS,894,1617.0,413,7.044436743059397e-05,0.977232130819822,C,413,4.699757869249395,0.7318291881368062,Lumpy
HOUSEHOLD_1_098,HOUSEHOLD_1,HOUSEHOLD,202,1611.96,156,7.022480057107005e-05,0.977302355620393,C,156,12.442307692307692,0.20176390043986833,Intermittent
HOBBIES_1_051,HOBBIES_1,HOBBIES,269,1608.6200000000001,234,7.007929396178236e-05,0.9773724349143548,C,234,8.294871794871796,0.12264793243082067,Intermittent
HOUSEHOLD_2_105,HOUSEHOLD_2,HOUSEHOLD,324,1607.3100000000002,283,7.002222400424738e-05,0.977442457138359,C,283,6.858657243816254,0.12190614862593378,Intermittent
HOUSEHOLD_2_092,HOUSEHOLD_2,HOUSEHOLD,270,1603.8000000000002,232,6.986931136993606e-05,0.977512326449729,C,232,8.366379310344827,0.1271323463916056,Intermittent
FOODS_3_709,FOODS_3,FOODS,718,1602.42,446,6.980919187268546e-05,0.9775821356416017,C,446,4.352017937219731,0.4058960757197066,Intermittent
FOODS_3_815,FOODS_3,FOODS,646,1602.08,310,6.97943798226382e-05,0.9776519300214244,C,310,6.2612903225806456,0.7391497788874942,Lumpy
HOUSEHOLD_1_201,HOUSEHOLD_1,HOUSEHOLD,331,1602.04,213,6.9792637228515e-05,0.9777217226586529,C,213,9.112676056338028,0.2864095869398507,Intermittent
HOUSEHOLD_2_498,HOUSEHOLD_2,HOUSEHOLD,537,1599.0,279,6.966020007515136e-05,0.977791382858728,C,279,6.956989247311828,0.3994843387485324,Intermittent
HOUSEHOLD_2_362,HOUSEHOLD_2,HOUSEHOLD,432,1598.85,364,6.965366534718934e-05,0.9778610365240752,C,364,5.332417582417582,0.15508999459616754,Intermittent
HOUSEHOLD_2_206,HOUSEHOLD_2,HOUSEHOLD,555,1596.12,425,6.953473329828054e-05,0.9779305712573735,C,425,4.567058823529412,0.22437340451108934,Intermittent
FOODS_3_038,FOODS_3,FOODS,319,1588.6200000000001,217,6.920799690017948e-05,0.9779997792542736,C,217,8.944700460829493,0.261481514237973,Intermittent
HOUSEHOLD_2_251,HOUSEHOLD_2,HOUSEHOLD,400,1588.0,324,6.918098669126977e-05,0.9780689602409649,C,324,5.9907407407407405,0.21160309597523239,Intermittent
FOODS_3_597,FOODS_3,FOODS,567,1582.5,362,6.894137999932898e-05,0.9781379016209643,C,362,5.361878453038674,0.3600894346113465,Intermittent
FOODS_2_238,FOODS_2,FOODS,974,1577.35,480,6.871702100596623e-05,0.9782066186419702,C,480,4.04375,0.4855225501796152,Intermittent
FOODS_2_320,FOODS_2,FOODS,852,1574.4,409,6.858850468937981e-05,0.9782752071466596,C,409,4.745721271393643,0.44121962165147716,Intermittent
HOBBIES_2_145,HOBBIES_2,HOBBIES,564,1573.5,361,6.854929632160767e-05,0.9783437564429812,C,361,5.376731301939058,0.38106665213576363,Intermittent
HOUSEHOLD_1_137,HOUSEHOLD_1,HOUSEHOLD,121,1570.58,102,6.842208695061365e-05,0.9784121785299318,C,102,19.029411764705884,0.17913481806482676,Intermittent
FOODS_3_153,FOODS_3,FOODS,869,1566.54,359,6.824608494416987e-05,0.9784804246148759,C,359,5.406685236768802,0.5975665968274522,Lumpy
HOBBIES_1_316,HOBBIES_1,HOBBIES,1665,1565.1,661,6.818335155573446e-05,0.9785486079664317,C,661,2.9364599092284416,0.6531155146410405,Lumpy
FOODS_1_008,FOODS_1,FOODS,452,1559.26,287,6.792893281374642e-05,0.9786165368992454,C,287,6.7630662020905925,0.448475075124578,Intermittent
FOODS_3_218,FOODS_3,FOODS,777,1554.0,405,6.769978168654486e-05,0.978684236680932,C,405,4.792592592592593,0.6713554958900723,Lumpy
HOBBIES_1_279,HOBBIES_1,HOBBIES,405,1553.1,216,6.766057331877272e-05,0.9787518972542507,C,216,8.98611111111111,0.3328992248062016,Intermittent
